Date Of Stop,Time Of Stop,SubAgency,Description,Location,Accident,Belts,Personal Injury,Property Damage,Commercial License,Commercial Vehicle,Alcohol,State,Year,Make,Model,Color,Violation Type,Charge,Contributed To Accident,Race,Gender,Driver State,DL State,Arrest Type
05/15/2014,17:15:00,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ROSEMARY CIR AT ROSEMARY ST,No,No,No,No,No,No,No,PA,2011.0,HYUN,ELANTRA,BLUE,Warning,21-201(a1),No,WHITE,F,PA,PA,A - Marked Patrol
12/01/2016,11:13:00,"6th district, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 64 MPH IN A POSTED 55 MPH ZONE,370 W/B @ 270,No,No,No,No,No,No,No,MD,2016.0,CHEV,4S,BLACK,Citation,21-801.1,No,WHITE,F,MD,MD,Q - Marked Laser
12/01/2016,11:45:00,"6th district, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 64 MPH IN A POSTED 55 MPH ZONE,370 W/B @ 270,No,No,No,No,No,No,No,MD,2015.0,TOYOTA,4S,BLACK,Citation,21-801.1,No,ASIAN,M,MD,MD,Q - Marked Laser
12/01/2016,11:55:00,"6th district, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 64 MPH IN A POSTED 55 MPH ZONE,370 W/B @ 270,No,No,No,No,No,No,No,MD,2013.0,CHEV,4S,RED,Citation,21-801.1,No,WHITE,F,MD,MD,Q - Marked Laser
12/01/2016,06:43:00,"5th district, Germantown",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,RT. 355 @ SHAKESPEARE BLVD,No,No,Yes,No,No,No,No,MD,2013.0,TOYT,YARIS,SILVER,Citation,21-202(h1),Yes,ASIAN,F,MD,MD,A - Marked Patrol
12/01/2016,06:43:00,"5th district, Germantown","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",RT. 355 @ SHAKESPEARE BLVD,No,No,Yes,No,No,No,No,MD,2013.0,TOYT,YARIS,SILVER,Citation,21-901.1(b),Yes,ASIAN,F,MD,MD,A - Marked Patrol
12/01/2016,06:43:00,"5th district, Germantown",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,RT. 355 @ SHAKESPEARE BLVD,No,No,Yes,No,No,No,No,MD,2013.0,TOYT,YARIS,SILVER,Citation,21-801(b),Yes,ASIAN,F,MD,MD,A - Marked Patrol
12/01/2016,20:37:00,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,VEIRS MILL RD @ UNIVERSITY BLVD W,No,No,No,No,No,No,No,MD,2011.0,TOYOTA,CAMRY,BLACK,Citation,16-112(c),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,20:37:00,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,VEIRS MILL RD @ UNIVERSITY BLVD W,No,No,No,No,No,No,No,MD,2011.0,TOYOTA,CAMRY,BLACK,Citation,16-101(a),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,21:28:00,"4th district, Wheaton",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,ENNALS AVE @ GRANDVIEW AVE,No,No,No,No,No,No,No,MD,2000.0,HONDA,ACCORD,RED,Citation,21-301(a),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,21:28:00,"4th district, Wheaton",WILLFULLY DRIVING MOTOR VEH. AT SLOW SPEED IMPEDING NORMAL AND REASONABLE TRAFFIC MOVEMENT,ENNALS AVE @ GRANDVIEW AVE,No,No,No,No,No,No,No,MD,2000.0,HONDA,ACCORD,RED,Citation,21-804(a),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,21:28:00,"4th district, Wheaton",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,ENNALS AVE @ GRANDVIEW AVE,No,No,No,No,No,No,No,MD,2000.0,HONDA,ACCORD,RED,Citation,21-902(a1),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,21:28:00,"4th district, Wheaton",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,ENNALS AVE @ GRANDVIEW AVE,No,No,No,No,No,No,No,MD,2000.0,HONDA,ACCORD,RED,Citation,21-902(a2),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,21:28:00,"4th district, Wheaton",DRIVING WHILE IMPAIRED BY ALCOHOL,ENNALS AVE @ GRANDVIEW AVE,No,No,No,No,No,No,No,MD,2000.0,HONDA,ACCORD,RED,Citation,21-902(b1),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,21:28:00,"4th district, Wheaton",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,ENNALS AVE @ GRANDVIEW AVE,No,No,No,No,No,No,No,MD,2000.0,HONDA,ACCORD,RED,Citation,21-309(d),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,22:13:00,"1st district, Rockville",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,FISHER AVE/MILFORD MILL RD,No,No,No,No,No,No,No,MD,2013.0,VOLK,2S,"BLUE, DARK",Citation,13-411(a),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,21:58:00,"4th district, Wheaton",DRIVING VEHICLE IN VIOLATION OF RESTRICTED LICENSE REQUIREMENT,LELAND/355,No,No,No,No,No,No,No,MD,2000.0,TOYOTA,CAMRY,BEIGE,Citation,16-113(h),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,21:58:00,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,LELAND/355,No,No,No,No,No,No,No,MD,2000.0,TOYOTA,CAMRY,BEIGE,Citation,16-101(a),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,21:58:00,"4th district, Wheaton",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,LELAND/355,No,No,No,No,No,No,No,MD,2000.0,TOYOTA,CAMRY,BEIGE,Citation,16-105(b1),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,21:58:00,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,LELAND/355,No,No,No,No,No,No,No,MD,2000.0,TOYOTA,CAMRY,BEIGE,Citation,21-201(a1),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,03:19:00,Headquarters and Special Operations,DRIVING WHILE IMPAIRED BY ALCOHOL,CALVERTON RD AT CHERRY HILL RD,No,No,No,No,No,No,No,MD,2012.0,CHEVROLET,CRUZ,BLACK,Citation,21-902(b1),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,03:19:00,Headquarters and Special Operations,DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,CALVERTON RD AT CHERRY HILL RD,No,No,No,No,No,No,No,MD,2012.0,CHEVROLET,CRUZ,BLACK,Citation,21-902(a1),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,03:19:00,Headquarters and Special Operations,DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,CALVERTON RD AT CHERRY HILL RD,No,No,No,No,No,No,No,MD,2012.0,CHEVROLET,CRUZ,BLACK,Citation,21-902(a2),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,16:03:00,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NB I270 / ROUTE 27,No,No,No,No,No,No,No,MD,2012.0,HONDA,ACCORD,WHITE,Citation,21-201(a1),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,16:03:00,"5th district, Germantown",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,NB I270 / ROUTE 27,No,No,No,No,No,No,No,MD,2012.0,HONDA,ACCORD,WHITE,Citation,16-116(a),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,16:03:00,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",NB I270 / ROUTE 27,No,No,No,No,No,No,No,MD,2012.0,HONDA,ACCORD,WHITE,Citation,16-303(h),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,16:03:00,"5th district, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,NB I270 / ROUTE 27,No,No,No,No,No,No,No,MD,2012.0,HONDA,ACCORD,WHITE,Citation,16-303(c),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,16:03:00,"5th district, Germantown",DRIVER CHANGING LANES WHEN UNSAFE,NB I270 / ROUTE 27,No,No,No,No,No,No,No,MD,2012.0,HONDA,ACCORD,WHITE,Citation,21-309(b),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,17:45:00,"5th district, Germantown",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,20000 BLOCK FREDERICK RD,No,No,No,No,No,No,No,MD,1987.0,LINCOLN,AVIATOR,SILVER,Citation,16-112(c),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,17:45:00,"5th district, Germantown",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,20000 BLOCK FREDERICK RD,No,No,No,No,No,No,No,MD,1987.0,LINCOLN,AVIATOR,SILVER,Citation,13-401(b1),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,17:45:00,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,20000 BLOCK FREDERICK RD,No,No,No,No,No,No,No,MD,1987.0,LINCOLN,AVIATOR,SILVER,Citation,13-401(h),No,BLACK,M,MD,MD,A - Marked Patrol
05/15/2014,17:25:00,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ROSEMARY CIR AT ROSEMARY ST,No,No,No,No,No,No,No,MD,2006.0,DODGE,PICK UP,WHITE,Warning,21-201(a1),No,WHITE,M,MD,MD,A - Marked Patrol
12/01/2016,17:45:00,"5th district, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",20000 BLOCK FREDERICK RD,No,No,No,No,No,No,No,MD,1987.0,LINCOLN,AVIATOR,SILVER,Citation,16-303(h),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,17:45:00,"5th district, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,20000 BLOCK FREDERICK RD,No,No,No,No,No,No,No,MD,1987.0,LINCOLN,AVIATOR,SILVER,Citation,16-303(c),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,17:45:00,"5th district, Germantown",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,20000 BLOCK FREDERICK RD,No,No,No,No,No,No,No,MD,1987.0,LINCOLN,AVIATOR,SILVER,Citation,13-411(a),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,21:25:00,Headquarters and Special Operations,DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,DARNESTOWN RD @ GLEN MILL RD,No,No,No,No,No,No,No,DC,2016.0,NISS,ALTIMA 4D,WHITE,Citation,21-202(h1),No,BLACK,F,DC,DC,A - Marked Patrol
12/01/2016,08:29:00,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,EPSILON DR & AMITY DR,No,No,No,No,No,No,No,MD,1997.0,FORD,TK,RED,Citation,21-707(a),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,08:29:00,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,EPSILON DR & AMITY DR,No,No,No,No,No,No,No,MD,1997.0,FORD,TK,RED,Citation,13-409(b),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,08:53:00,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,AMITY DR & EPSILON DR,No,No,No,No,No,No,No,MD,2010.0,SUZU,4S,GRAY,Citation,21-707(a),No,BLACK,F,MD,MD,A - Marked Patrol
12/01/2016,09:27:00,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,AMITY DR & EPSILON,No,No,No,No,No,No,No,MD,2016.0,TOYT,4S,SILVER,Citation,21-707(a),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,14:29:00,"6th district, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 30 MPH ZONE,WARFIELD RD @ DELTA DR,No,No,No,No,No,No,No,MD,2010.0,JEEP,COMPASS,SILVER,Citation,21-801.1,No,WHITE,F,MD,MD,E - Marked Stationary Radar
12/01/2016,01:52:00,"3rd district, Silver Spring",DRIVER SPINNING WHEELS,12281 TECH RD,No,No,No,No,No,No,No,MD,2002.0,TOYOTA,CAMRY,TAN,Citation,21-1117(c),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-902(a1),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",DRIVING WHILE IMPAIRED BY ALCOHOL,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-902(b1),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-901.1(b),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-901.1(a),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-201(a1),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",DRIVER FAILURE TO STOP AT STOP SIGN LINE,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-707(a),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,22-204(f),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",STOPPING VEH. ON SIDEWALK,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-1003(c),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",ATTEMPT BY DRIVER TO ELUDE UNIFORMED POLICE BY FLEEING ON FOOT,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-904(b2),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",ATTEMPT BY DRIVER TO ELUDE UNIFORMED POLICE BY MEANS OTHER THAN FAIL TO STOP AND FLEEING ON FOOT,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-904(b3),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,02:27:00,"3rd district, Silver Spring",WILLFULLY DISOBEYING LAWFUL ORDER OF A POLICE OFFICER,TECH RD @ INDUSTRIAL PKWY,No,No,No,No,No,No,No,MD,2007.0,PONTIAC,GRAND PRIX,WHITE,Citation,21-103(a),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,22:35:00,"3rd district, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,PINEY BRANCH RD @ UNIVERSITY BLVD,No,No,No,No,No,No,No,MD,1994.0,HONDA,PRELUDE,BLUE,Citation,22-204(f),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,22:35:00,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,PINEY BRANCH RD @ UNIVERSITY BLVD,No,No,No,No,No,No,No,MD,1994.0,HONDA,PRELUDE,BLUE,Citation,16-303(c),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,22:35:00,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",PINEY BRANCH RD @ UNIVERSITY BLVD,No,No,No,No,No,No,No,MD,1994.0,HONDA,PRELUDE,BLUE,Citation,16-303(h),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,22:35:00,"3rd district, Silver Spring",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,PINEY BRANCH RD @ UNIVERSITY BLVD,No,No,No,No,No,No,No,MD,1994.0,HONDA,PRELUDE,BLUE,Citation,16-101(a),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,22:35:00,"3rd district, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,PINEY BRANCH RD @ UNIVERSITY BLVD,No,No,No,No,No,No,No,MD,1994.0,HONDA,PRELUDE,BLUE,Citation,16-112(c),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,22:35:00,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,PINEY BRANCH RD @ UNIVERSITY BLVD,No,No,No,No,No,No,No,MD,1994.0,HONDA,PRELUDE,BLUE,Citation,13-409(b),No,BLACK,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",DRIVER CHANGING LANES WHEN UNSAFE,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,21-309(b),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,21-309(d),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,16-303(c),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,16-303(h),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER TR 26-204,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,16-303(h),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER TR 26-206,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,16-303(h),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER TR 27-103,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,16-303(h),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,16-101(a),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,21-901.1(b),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,00:20:00,"4th district, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED OUT-OF-STATE LICENSE,355 / TALBOTT ST,No,No,No,No,No,No,No,MD,2014.0,TOYOTA,RAV4,SILVER,Citation,16-303(f),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,18:43:00,"1st district, Rockville",EXCEEDING MAXIMUM SPEED: 67 MPH IN A POSTED 40 MPH ZONE,SHADY GROVE RD AT 355,No,No,No,No,No,No,No,MD,2006.0,HONDA,CIVIC,BLUE,Citation,21-801.1,No,HISPANIC,M,MD,MD,B - Unmarked Patrol
12/01/2016,20:20:00,"1st district, Rockville","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",3 BOWIE CT ROCKVILLE MD,No,No,No,No,No,No,No,MD,2012.0,FORD,ESCAPE,GRAY,Citation,21-901.1(b),No,WHITE,M,MD,MD,B - Unmarked Patrol
12/01/2016,20:20:00,"1st district, Rockville",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,3 BOWIE CT ROCKVILLE MD,No,No,No,No,No,No,No,MD,2012.0,FORD,ESCAPE,GRAY,Citation,21-902(a1),No,WHITE,M,MD,MD,B - Unmarked Patrol
12/01/2016,20:20:00,"1st district, Rockville",DRIVING WHILE IMPAIRED BY ALCOHOL,3 BOWIE CT ROCKVILLE MD,No,No,No,No,No,No,No,MD,2012.0,FORD,ESCAPE,GRAY,Citation,21-902(b1),No,WHITE,M,MD,MD,B - Unmarked Patrol
12/01/2016,17:11:00,"2nd district, Bethesda",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,NB 355 @ LEELAND STREET,No,No,No,Yes,No,No,No,DC,2010.0,VOLVO,V70,SILVER,Citation,21-402(a),Yes,BLACK,F,DC,DC,A - Marked Patrol
12/01/2016,19:22:00,"2nd district, Bethesda",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,RIVER RD @ ROYAL DOMINION,No,No,Yes,No,No,No,No,VA,2004.0,FORD,MUSTANG,SILVER,Citation,21-801(b),Yes,WHITE,M,VA,VA,A - Marked Patrol
12/01/2016,08:59:00,"5th district, Germantown",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,FREDERICK RD AT GERMANTOWN RD,No,No,No,Yes,No,No,No,MD,2007.0,TOYT,TK,WHITE,Citation,21-402(a),No,HISPANIC,F,MD,MD,B - Unmarked Patrol
12/01/2016,16:14:00,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 70 MPH IN A POSTED 60 MPH ZONE,EB ICC B4 EMORY LANE,No,No,No,No,No,No,No,MD,2015.0,AUDI,Q5 SUV,BLACK,Citation,21-801.1,No,WHITE,F,MD,MD,A - Marked Patrol
11/30/2016,22:54:00,"2nd district, Bethesda",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,ROCKVILLE PIKE @ EDSON LANE,No,No,No,No,No,No,No,MD,2004.0,HONDA,ACCORD,TAN,Citation,22-226(a),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,22:08:00,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,ARLISS ST @ FLOWER AVE,No,No,No,No,No,No,No,MD,2002.0,CHEV,TK,BLACK,Citation,13-401(h),No,HISPANIC,M,MD,MD,A - Marked Patrol
12/01/2016,08:05:00,"3rd district, Silver Spring",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,NEW HAMPSHIRE / TANLEY,No,Yes,No,No,No,No,No,MD,2012.0,HYUNDAI,SONATA,GRAY,Citation,21-801.1,No,WHITE,M,MD,MD,Q - Marked Laser
12/01/2016,08:13:00,"3rd district, Silver Spring",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,NEW HAMPSHIRE / TANLEY,No,Yes,No,No,No,No,No,MD,2014.0,TOYT,4H,BLACK,Citation,21-801.1,No,HISPANIC,F,MD,MD,Q - Marked Laser
12/01/2016,08:20:00,"3rd district, Silver Spring",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,NEW HAMPSHIRE / TANLEY,No,Yes,No,No,No,No,No,MD,2011.0,TOYOTA,CAMRY,BLACK,Citation,21-801.1,No,BLACK,F,DC,MD,Q - Marked Laser
12/01/2016,08:20:00,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,NEW HAMPSHIRE / TANLEY,No,Yes,No,No,No,No,No,MD,2011.0,TOYOTA,CAMRY,BLACK,Citation,16-303(c),No,BLACK,F,DC,MD,Q - Marked Laser
